Family,Control,Property,Meaning,Confidence,Primary source URL
Classic,Export,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-export-import
Classic,Import,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-export-import
Classic,Display form,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-form-detail
Classic,Edit form,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-form-detail
Classic,Gallery,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-gallery
Classic,Grid container,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-grid-layout
Classic,Horizontal container,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-horizontal-container
Classic,HTML text,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-html-text
Classic,Image,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-image
Classic,List Box,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-list-box
Classic,Microphone,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-microphone
Classic,PDF viewer,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-pdf-viewer
Classic,Pen input,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-pen-input
Classic,Pie chart,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-pie-chart
Classic,Power BI tile,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-power-bi-tile
Classic,Radio,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-radio
Classic,Rating,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-rating
Classic,Rich text editor,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-richtexteditor
Classic,Screen,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-screen
Classic,Shape,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-shapes-icons
Classic,Icon,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-shapes-icons
Classic,Label,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-box
Classic,Slider,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-slider
Classic,Text input,Default,Initial value for an input/control before user interaction or reset.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Text,"Displayed text or current typed text, depending on control.",High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,AccessibleLabel,Screen-reader label.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Align,Horizontal text/content alignment.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,BorderColor,Border colour.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,BorderStyle,Border line style.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,BorderThickness,Border width.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Clear,Shows clear button.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Color,Text/foreground colour.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,DelayOutput,Delay text output until user pauses typing.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,DisplayMode,Interaction state of control.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,DisabledBorderColor,Border when disabled.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,DisabledColor,Foreground colour when disabled.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,DisabledFill,Background when disabled.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,EnableSpellCheck,Spellchecking.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Fill,Background fill colour.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,FocusedBorderColor,Border colour when focused.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,FocusedBorderThickness,Border thickness when focused.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Font,Font family.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,FontWeight,Weight of text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Format,Data/text format.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Height,Control height.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,HintText,Placeholder/hint text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,HoverBorderColor,Border colour on hover.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,HoverColor,Foreground colour on hover.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,HoverFill,Background colour on hover.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Italic,Italic text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,LineHeight,Height of each text line.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,MaxLength,Maximum text length.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Mode,Control mode.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,OnChange,Formula run when a value changes.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,OnSelect,Formula run when user selects/clicks/taps a control.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PaddingBottom,Internal bottom spacing.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PaddingLeft,Internal left spacing.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PaddingRight,Internal right spacing.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PaddingTop,Internal top spacing.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PressedBorderColor,Border colour when pressed.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PressedColor,Foreground colour when pressed.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,PressedFill,Background when pressed.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,RadiusBottomLeft,Bottom-left corner radius.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,RadiusBottomRight,Bottom-right corner radius.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,RadiusTopLeft,Top-left corner radius.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,RadiusTopRight,Top-right corner radius.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Reset,"When true, resets control to default value.",High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Size,Text size.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Strikethrough,Strikethrough text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,TabIndex,Keyboard navigation order.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Tooltip,Hover/help text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Underline,Underlined text.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,VirtualKeyboardMode,Mobile virtual keyboard preference.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Visible,Whether the control is shown.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Width,Control width.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,X,Horizontal position.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Text input,Y,Vertical position.,High,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-text-input
Classic,Timer,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-timer
Classic,Toggle,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-toggle
Classic,Vertical container,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-vertical-container
Classic,Video,PROPERTY SET NOT YET FULLY HARVESTED,"Individual Microsoft page exists or is inferred from docs tree, but exact property list needs extraction from Learn/GitHub and Studio code view.",Gap flagged,https://learn.microsoft.com/en-us/power-apps/maker/canvas-apps/controls/control-audio-video
